,Price,Alpha Width,Critical Value
1998-03-20,6.161734608815124,0.9110930685240494,0.9107319637440158
1998-03-23,6.161122911919756,1.0771159083377815,0.9059538103997965
1998-03-24,6.165963944100616,1.1291608980274392,0.9261841393747956
1998-03-25,6.167809979574054,1.1131814897993815,0.9361348475620961
1998-03-26,6.169213158822224,1.171254231579809,0.9342833305753445
1998-03-27,6.167830894071655,1.1585738233298535,0.9143712720370807
1998-03-30,6.165879934894157,1.0476426066572488,0.8918766325442475
1998-03-31,6.175201752805896,1.0270903253250503,0.913399231254269
1998-04-01,6.184004535520352,0.8905540681036627,0.9234032799850507
1998-04-02,6.187092991324462,0.8758604833593933,0.9151416441882836
1998-04-03,6.1857764493432335,0.8682536469904232,0.8972007264628782
1998-04-06,6.177695130531491,0.886631704667893,0.9037026891214411
1998-04-07,6.163630530811874,0.8134935308799882,0.9368193857176819
1998-04-08,6.164009271409533,0.8382612673582297,0.9376550411794069
1998-04-09,6.173869451563678,0.8981359631150223,0.9121505411077209
1998-04-14,6.1838395773390165,1.051460964023343,0.8802781098415497
1998-04-15,6.18851048927648,0.980683868260896,0.8608752039105879
1998-04-16,6.182931663121577,0.9246620818380422,0.8714585778547874
1998-04-17,6.188284676804882,0.8807561382713498,0.8338083924575069
1998-04-20,6.191973860918666,0.9214700566192444,0.8971918887805108
1998-04-21,6.197278817352618,0.8762657133941345,0.8868922555190102
1998-04-22,6.19672924936028,0.9475269853997489,0.862459420545521
1998-04-23,6.184045818011283,0.95495044310912,0.9033655456212375
1998-04-24,6.174452563693721,0.8494232764541256,0.8726563692304843
1998-04-27,6.149536101678477,0.9047385360316965,1.0070921701612594
1998-04-28,6.158122417518289,0.8903809665864002,0.6361564426347946
1998-04-29,6.1674745843212335,0.7641279650902568,0.6365882274063605
1998-04-30,6.17978891477885,0.8393702689349406,0.63489661347405
1998-05-01,6.184025176978849,0.8331083621640378,0.584540237703345
1998-05-04,6.185096877446102,0.8575246426977937,0.6363298648965583
1998-05-05,6.17740452915308,0.8127097918242225,0.6896968008937964
1998-05-06,6.172472731633512,0.8511795540423155,0.7133619147579534
1998-05-07,6.165333799133927,0.8032414127018833,0.6744102486920084
1998-05-08,6.1727647695292225,0.8023868051814347,0.7212536289977282
1998-05-11,6.167306812505865,0.8934054496117344,0.6914113353403252
1998-05-12,6.165690936442785,0.8223321848428624,0.7021898266025011
1998-05-13,6.1685222972358185,0.6775454045985987,0.6896105247045244
1998-05-14,6.164472003259103,0.6761585782733563,0.6398974783092509
1998-05-15,6.1579107599113,0.6967499482340443,0.6632055998106011
1998-05-18,6.147634583842883,0.8587252952836911,0.7343460666305204
1998-05-19,6.1545607788068395,0.8560878680113188,0.6872721529729223
1998-05-20,6.149621495139976,0.7933426466169736,0.7565287228110014
1998-05-21,6.146736032401082,0.7282964461447696,0.6801076348993907
1998-05-22,6.137705434488331,0.7801513862387581,0.7391810358773948
1998-05-27,6.109825215381685,0.9189306983784444,0.7663162067414876
1998-05-28,6.122076050661851,0.953665294142547,0.7644739734064884
1998-05-29,6.123851524457924,0.7951324832378122,0.7491082801404936
1998-06-01,6.111844238373659,0.7588456498297248,0.7924298512485862
1998-06-02,6.108580720921494,0.7815147130122426,0.7438653585821438
1998-06-03,6.1073791798575785,0.8564800664716348,0.7350354672921751
1998-06-04,6.113106771472285,0.861693220033902,0.7276971047629116
1998-06-05,6.118625671225838,0.9923906497311996,0.7209244602750199
1998-06-08,6.123238137692466,1.007696289066129,0.7322196783239038
1998-06-09,6.124114279822298,0.8998786563089954,0.7607417948393704
1998-06-10,6.11164467759612,0.9233095480014234,0.7769180454494159
1998-06-11,6.0966125539203135,0.9170631345142921,0.8771849302573981
1998-06-12,6.090381841485941,0.6737550095831846,0.8368552391776645
1998-06-15,6.072721867651864,0.6384923296608129,0.7817939707633162
1998-06-16,6.083063291496822,0.6046933703700976,0.8173068715284806
1998-06-17,6.096004696144709,0.6834418705968943,0.8066838046661242
1998-06-18,6.086297359683704,0.7159920074439763,0.8409000646355079
1998-06-19,6.083291397204516,0.7407389529284596,0.8049799020544038
1998-06-22,6.090517699371339,0.8096810443582274,0.778579186555889
1998-06-23,6.103497780795234,0.9499336343636826,0.7577791738323028
1998-06-24,6.112154459387483,1.1052484148895525,0.6530918324159918
1998-06-25,6.109603083260152,1.0086057912891455,0.6547888345748859
1998-06-26,6.10984737843691,0.8126493196580077,0.7694811376603938
1998-06-29,6.1177226489908945,0.8625215095878821,0.8006607423964888
1998-06-30,6.125536450673601,0.7679483109477832,0.7972581813372169
1998-07-01,6.130900362621547,0.8037216129386155,0.7769362931506574
1998-07-02,6.127545805718765,0.7616583715697332,0.7925290716521883
1998-07-07,6.12913737084782,0.7270541102067278,0.7796095753846988
1998-07-08,6.131161272618965,0.6844247905542877,0.7643498512684429
1998-07-09,6.131226489483141,0.643481931849621,0.7989495317681472
1998-07-10,6.127807592308532,0.7071108384907002,0.8706745173156882
1998-07-13,6.12850539936878,0.8273597025625432,0.8901869769262846
1998-07-14,6.129986574749477,0.7898952223145655,0.865159738030182
1998-07-15,6.135521623882368,0.7594223035940169,0.8620443960888564
1998-07-16,6.139108420614965,0.69812834748409,0.8726698862549568
1998-07-17,6.136343776744178,0.7644462845673123,0.8495174915596557
1998-07-20,6.135391744984019,0.6796505582053018,0.8570570383727918
1998-07-21,6.12279981205191,0.7166222273212537,0.849405049362671
1998-07-22,6.11131210057077,0.7937181021549362,0.8303622163213114
1998-07-23,6.092056179483852,0.7205828255317411,0.8025757767499228
1998-07-24,6.083542204692504,0.7743764803201623,0.723042148710379
1998-07-27,6.071107183214582,0.7717794986504964,0.7082637333563482
1998-07-28,6.0580478712373855,0.6178765962741518,0.7365755203630389
1998-07-29,6.054885261954864,0.655093478212222,0.7294586209100565
1998-07-30,6.06262174142431,0.6328142680650841,0.7209580335380933
1998-07-31,6.03965929595765,0.594491448425635,0.7818140243806274
1998-08-03,6.024318848541447,0.48800735865973,0.6963370584850804
1998-08-04,5.995531278940232,0.445160387055064,0.7243585214717527
1998-08-05,5.98818417868141,0.38999747882850067,0.7121398414024006
1998-08-06,6.007879076367782,0.4087408112698664,0.7408528423094799
1998-08-07,6.030204346065973,0.6681738263099667,0.7636057861117147
1998-08-10,6.0201492165534445,0.7343506126584514,0.7148937386455411
1998-08-11,5.992963438467653,0.6443775045868152,0.6497576233270176
1998-08-12,6.0126142759518,0.7069783855722687,0.7220513797131072
1998-08-13,6.000993964073153,0.556798204586285,0.6918422807210743
1998-08-14,5.998415355534082,0.6601154141414594,0.6833393509460992
1998-08-17,6.001315842005465,0.6740273820322181,0.6833807219832712
1998-08-18,6.019298582563297,0.700413374988365,0.6965808339200473
1998-08-19,6.005958984234905,0.6635782117346183,0.6796046235260879
1998-08-20,5.995780248523126,0.6510126974338276,0.6647488147214885
1998-08-21,5.980504743896302,0.6618866132202071,0.6478071067140624
1998-08-24,5.975589228955613,0.6587520306881095,0.6554887765555873
1998-08-25,5.96553119013696,0.6214249152617967,0.6868335456366651
1998-08-26,5.941275940821825,0.6463697262043063,0.7748196495745606
1998-08-27,5.902906536797907,0.5996965950027267,0.8015000692126086
1998-08-28,5.88204025365924,0.7680621868509137,0.8129517585832112
1998-08-31,5.822897991667183,0.8325430372635272,0.8698594394794241
1998-09-01,5.846987764339592,0.8787050666226631,0.9987345623672065
1998-09-02,5.865476046346615,0.9303154807709428,0.9725632992856339
1998-09-03,5.847276598970554,0.8331355803628862,0.9277201733941615
1998-09-04,5.849526509811908,0.8070658938074582,0.9213478212410733
1998-09-09,5.865589491054621,0.779871467014526,0.8888558816056326
1998-09-10,5.843457460267261,0.5537971321759094,0.8707724507862743
1998-09-11,5.868222876441865,0.4693585704549659,0.8891871277732775
1998-09-14,5.879750560890435,0.3613943495576186,0.8880691340458898
1998-09-15,5.879778542623483,0.3130724553262284,0.876453928628905
1998-09-16,5.8856872949150905,0.3267331999929073,0.8796329411813887
1998-09-17,5.872934381452069,0.20654645093141766,0.8653234738723133
1998-09-18,5.89511885820459,0.3942338126733774,0.8797985701587473
1998-09-21,5.893410647026475,0.31707319085058905,0.8702949462683802
1998-09-22,5.908734872989257,0.306977183129832,0.8801498312167615
1998-09-23,5.929589143389895,0.39489273692631455,0.8974197930908321
1998-09-24,5.914178453147908,0.5065731226020741,0.8781117943312878
1998-09-25,5.910850813342103,0.5208790683635832,0.9923378281058054
1998-09-28,5.908110138249073,0.38515053226729146,0.9788617307853993
1998-09-29,5.902086702585986,0.3554307802212382,0.9681771891202522
1998-09-30,5.896026849102756,0.3936077404775927,0.9632241895011053
1998-10-01,5.858047458078903,0.32450928451042527,0.9189468342175379
1998-10-02,5.857104215165542,0.4092376477256173,0.9244029785597566
1998-10-05,5.819489246124016,0.44177451822207103,0.8679898551786329
1998-10-06,5.806790188023074,0.5223013436627284,0.8339590650850268
1998-10-07,5.775265610372743,0.4644820716429065,0.7786777921806145
1998-10-08,5.737475111688473,0.5081611018523868,0.732481963032421
1998-10-09,5.763308434800895,0.6067075854948967,0.8536183716589125
1998-10-12,5.785731042307937,0.6089656963203409,0.8687505828966948
1998-10-13,5.769351672502336,0.7308544869903069,0.826702095100549
1998-10-14,5.783763675780796,0.8601835390042698,0.8373936677595782
1998-10-15,5.813563199455603,0.756434433040575,0.8795549000409905
1998-10-16,5.837351352336614,0.7547112875296524,0.8094311673145496
1998-10-19,5.864908802854672,0.7340371443001004,0.8532381515672924
1998-10-20,5.881398526680756,0.6367943937348428,0.9029820300459677
1998-10-21,5.885937357675871,0.6253790823464578,0.8923254607027051
1998-10-22,5.903725616141909,0.7954288807864758,0.9008840086189064
1998-10-23,5.905498045299655,0.7417995259033567,0.8842123925122193
1998-10-26,5.919082028299075,0.6351733764138496,0.8946332606924384
1998-10-27,5.917548864157814,0.7009010703863874,0.888964784314745
1998-10-28,5.917468110481988,0.7842749320113599,0.8987843309490671
1998-10-29,5.925538426329371,0.7180672404317341,0.9162226361626706
1998-10-30,5.935317396169002,0.7490524712322865,0.9388484665124999
1998-11-02,5.95795948748502,0.641470982408212,0.9562993278216579
1998-11-03,5.959870669217375,0.5552362374227788,0.9618988621667823
1998-11-04,5.9737078037737055,0.6181089345736667,0.9792868341059587
1998-11-05,5.983407195015372,0.6460414650727988,0.9858929861593838
1998-11-06,5.992264245574456,0.6519636152884924,1.0022247484528302
1998-11-09,5.98753180569757,0.5893286080060344,1.0038965090422658
1998-11-10,5.983583536746262,0.6089518916245407,1.012739035129389
1998-11-11,5.975004829171701,0.6330215950279078,0.9910688721093521
1998-11-12,5.9717719448867514,0.589406630270314,0.9935524836833922
1998-11-13,5.964504327903364,0.6486479071875025,0.9881432256257995
1998-11-16,5.967223117127997,0.6502819113507413,1.0057700529964813
1998-11-17,5.964684112765477,0.6228464207709876,1.0186971049380897
1998-11-18,5.971567902941183,0.6189320433971383,1.0120848070608102
1998-11-19,5.977289542545378,0.6975662898242998,1.0176320849128255
1998-11-20,5.977086700833694,0.8353887865164396,1.034125147139471
1998-11-23,5.986828803373765,0.7227968194185838,1.051734454733548
1998-11-24,5.982928231475296,0.769631257285047,1.0476220500238511
1998-11-25,5.989763118809952,0.8773518401546669,1.0489908180403518
1998-11-30,5.985823667217896,0.7749549101261562,1.0257041034201106
1998-12-01,5.9883095509234705,0.7521190916862596,1.0228871433504696
1998-12-02,5.985169751977005,0.7783370209489113,1.0182238374762085
1998-12-03,5.978885764901122,0.849495336049816,1.028901574518941
1998-12-04,5.987381209413368,0.9377961331073268,1.0638513444641078
1998-12-07,5.994385311090391,1.0168860965142417,1.084424197199085
1998-12-08,5.995157746310171,0.9828894430476272,1.112695977892174
1998-12-09,5.9963525599226175,0.8649363708901984,1.1016088770662296
1998-12-10,5.982676041074902,0.9575385379479376,1.0646010712406389
1998-12-11,5.979822022973925,0.9224146319286658,1.074373146322023
1998-12-14,5.960850694783403,0.7484946682063948,1.0513273929102098
1998-12-15,5.9650435855509585,0.7513016587915721,1.0466978825669542
1998-12-16,5.9657620654116705,0.6833244251357974,1.029430991253668
1998-12-17,5.975792374613724,0.6497064325961088,1.0306064963426453
1998-12-18,5.984993689764933,0.7698001571734114,1.0462810982354263
1998-12-21,5.996029080189105,0.9165475670670336,1.060468722430627
1998-12-22,5.992064342780527,1.0016713175292615,1.043137496847665
1998-12-23,6.003368435220324,0.9721939874693777,1.0470392654784313
1998-12-24,6.005268822064539,0.9971916027043208,1.0409224072633034
1998-12-29,6.017156668954488,0.9435016769817326,1.0520140421991888
1998-12-30,6.020804887775207,0.8781674930485313,1.0592576675296463
1998-12-31,6.0449105025630585,0.7300801751343727,1.0869356441849019
1999-01-04,6.043250243439155,0.6436597634049213,1.0800560977953182
1999-01-05,6.045218552763214,0.6245357236722855,1.084754762667137
1999-01-06,6.058632440940597,0.6676791220163937,1.1002384656880233
1999-01-07,6.058725889031107,0.614686831430501,1.0972765564380034
1999-01-08,6.0666416159352625,0.5648210108004877,1.0995858836667094
1999-01-11,6.071037925162399,0.5920419495991353,1.0999707441543487
1999-01-12,6.057626715085074,0.4592775612488549,1.1153173313912508
1999-01-13,6.051759668413467,0.6259125096653734,1.1232495659119768
1999-01-14,6.0404927927040575,0.6657792219034518,1.1228875504482607
1999-01-15,6.056901073807608,0.6104391969664055,1.0824094536952182
1999-01-20,6.065226019331007,0.5811285030263011,1.0551020221313987
1999-01-21,6.049851344020936,0.5370154314462308,1.0646141389869515
1999-01-22,6.046047430657571,0.4928367720960276,1.0515410892548438
1999-01-25,6.045265908873399,0.40391283805705025,1.034435418506854
1999-01-26,6.052865306645164,0.28687537820285636,1.0207068452238794
1999-01-27,6.042917817102073,0.2549974074036504,1.0523737298742042
1999-01-28,6.0496627008909645,0.24066244615095844,1.0140861975148512
1999-01-29,6.057299105886846,0.4206333507820085,0.9855841595802382
1999-02-01,6.054627090551037,0.40002391990654107,0.9811664242831349
1999-02-02,6.044365324894055,0.3186728722563038,0.9824150534932594
1999-02-03,6.049120036549878,0.3485491942109862,0.9892003738406742
1999-02-04,6.034978934391613,0.2790665274875912,1.051086150897163
1999-02-05,6.022769399894098,0.327564441657308,1.0598207538660396
1999-02-08,6.019395779391997,0.285152716658841,1.0276717923608196
1999-02-09,5.999259102686147,0.2803764566502911,1.0895796276212038
1999-02-10,5.9863514762493475,0.3635038643188273,1.0891857180284896
1999-02-11,6.00674717965556,0.3355800349840372,1.0504480554884292
1999-02-12,5.987556928404378,0.45125431222795853,1.0818665212637757
1999-02-17,5.964966577737683,0.4756096642002805,1.1339659764973715
1999-02-18,5.968937703162517,0.415146817066699,1.1048659165194799
1999-02-19,5.972026822098934,0.398871715404152,1.084293731934839
1999-02-22,5.985999660087801,0.4512863781256209,1.0402032855433294
1999-02-23,5.988986503707078,0.5863756409220633,1.033118990763341
1999-02-24,5.979543800919126,0.5647870998947354,1.0430175016792054
1999-02-25,5.973020502745519,0.5188179390426831,1.0378302505081027
1999-02-26,5.971924910129161,0.5217227064225137,1.1471836781100044
1999-03-01,5.9773403045794735,0.403372576313348,1.1400920565471435
1999-03-02,5.9774416661752925,0.4508016521766417,0.9200871528918995
1999-03-03,5.971134311779089,0.5074209557490501,0.9810371617372151
1999-03-04,5.97640164154827,0.4719717162664414,1.0108959959286503
1999-03-05,5.986477155133064,0.49718160377618303,0.967218078187918
1999-03-08,5.991614529756506,0.4495017052934064,0.9718853520350857
1999-03-09,5.989462575016044,0.3856705144662046,0.9406714705778504
1999-03-10,5.994260622237036,0.48097641488962317,0.8991897782994783
1999-03-11,5.994160875176782,0.5314836069064862,0.9496538204033654
1999-03-12,5.987406335903798,0.6047273422169607,0.9846419639850922
1999-03-15,5.99356233605404,0.6439249508105134,0.9753275181839186
1999-03-16,5.989387424951919,0.7419667729175584,0.9982857099381536
1999-03-17,5.98753180569757,0.7144283273364676,0.9835732404810645
1999-03-18,5.990338883268523,0.7015710933267532,1.0258531601169474
1999-03-19,5.98287775231183,0.6528170793218482,1.0422355971848143
1999-03-22,5.97431841931836,0.4026611801233482,1.0946227093924874
1999-03-23,5.949000567552168,0.26784397889865297,1.1824937046346453
1999-03-24,5.951683661218105,0.3986145017882152,1.1418519552019912
1999-03-25,5.973784141403352,0.43276081081419593,1.0853878287637193
1999-03-26,5.976147877083553,0.6044764861234262,1.0743132786745262
1999-03-29,5.990864391464669,0.7244058975642259,1.0415542128535171
1999-03-30,5.988409883317659,0.8417114788332611,1.0524713887026975
1999-03-31,5.985521936932092,0.8639895644040545,1.0052841289901788
1999-04-01,5.9883095509234705,0.8129096920263164,1.0191212426485114
1999-04-06,5.994160875176782,0.6625383591323022,0.9768152357712337
1999-04-07,5.985873921174936,0.27250442647128004,0.9962986641902893
1999-04-08,5.991189545919715,0.09588926444705204,1.0872564587321467
1999-04-09,6.0060082364564815,0.18431125556676975,1.0480635945772503
1999-04-12,6.021799764667488,0.27663555298007114,1.0269424882632963
1999-04-13,6.033661572402476,0.3302220771161871,1.0016428418425092
1999-04-14,6.034021071617219,0.2951198669891607,0.9658490387273547
1999-04-15,6.0349310155555935,0.36287726111134655,1.0453713218444263
1999-04-16,6.044009525920773,0.4149188691399499,0.9990724401481057
1999-04-19,6.022018009031217,0.4899391568109892,1.0369815691927116
1999-04-20,6.029097453097696,0.4873442460536479,0.9961294876353298
1999-04-21,6.055776497246421,0.3750390055767632,1.008531220509124
1999-04-22,6.061107221668716,0.3314236397831063,1.0023160014185073
1999-04-23,6.067800418297411,0.34326019035468924,0.9772155528866922
1999-04-26,6.07527706599962,0.3539998872511738,0.9910517144886685
1999-04-27,6.075713787968429,0.3058342971338228,0.9643757719949959
1999-04-28,6.07196099516262,0.3379294192642355,0.9594917494951499
1999-04-29,6.070391261762547,0.4624745518781682,0.95744331362949
1999-04-30,6.070298826984964,0.3409746124163956,0.9462291559774835
1999-05-03,6.071384167466501,0.3907848264574071,0.9375563798503551
1999-05-04,6.0697903887437015,0.42835134795200747,0.8930786136594565
1999-05-05,6.073666435181382,0.34119924580796124,0.9011722060757537
1999-05-06,6.071614952557626,0.46263053463108283,0.8704384572085937
1999-05-07,6.077894471517483,0.4698840737183744,1.0579988626872552
1999-05-10,6.09097047177756,0.31629688530752387,0.8730490827906483
1999-05-11,6.102133442859198,0.2809061147231403,0.905029124285439
1999-05-12,6.107601806474158,0.29976545445904945,0.92410356946843
1999-05-13,6.11111250125102,0.38353390431382106,0.95152834707141
1999-05-14,6.093863191739534,0.32928001578790245,0.91695308678396
1999-05-17,6.089838225295438,0.38623738096198734,0.9185467860991796
1999-05-18,6.092327491302988,0.315303673846944,0.9150769272829036
1999-05-19,6.100632836942359,0.29146747605467505,0.9386692897026138
1999-05-20,6.1048378497537055,0.505240800388415,0.9325909429091855
1999-05-21,6.1073346757648075,0.4915466709774351,0.9259136253650253
1999-05-24,6.08766073122281,0.38983252085125875,0.8792972365007398
1999-05-25,6.074080891382882,0.35460234738591156,0.8208676956597789
1999-05-26,6.076288124333727,0.2591681493271615,0.8292705268622331
1999-05-27,6.0705529844436095,0.2969365220251369,0.8028636662249695
1999-05-28,6.083770201195969,0.26786362406240305,0.8534092904923125
1999-06-02,6.07933802999795,0.2928354398998685,0.8422369148646287
1999-06-03,6.077596395936425,0.2753413688996246,0.8452274353881948
1999-06-04,6.092056179483852,0.25213039560636163,0.8887181485501697
1999-06-07,6.101775276482751,0.297279805140529,0.888407971636706
1999-06-08,6.095283897753525,0.22931523150676414,0.8567714804976397
1999-06-09,6.098501162818169,0.20298568119077753,0.8620496770368313
1999-06-10,6.091920530466575,0.14396149345477005,0.8479057205938744
1999-06-11,6.0822417634614885,0.19472150604625282,0.8601696069880401
1999-06-14,6.0673370301910525,0.42538871298347003,0.8358026859480345
1999-06-15,6.07306759781053,0.3837876746695663,0.8883771594334234
1999-06-16,6.089498315047142,0.4065650069937672,0.9093878495271258
1999-06-17,6.094427201178511,0.39761982678237284,0.9156490604050699
1999-06-18,6.0981866079764915,0.2939095554114789,0.9031480532687678
1999-06-21,6.108002368788041,0.35208487912921416,0.9060353897745106
1999-06-22,6.103296547253412,0.3204135211837018,0.8735610564295152
1999-06-23,6.102648095183043,0.14539095197208107,0.8815546770103037
1999-06-24,6.0939308869161,0.13038026696005306,0.8392754173024215
1999-06-25,6.093818013161556,0.2233955088644105,0.8340006498241856
1999-06-28,6.1061538807584945,0.23231727651705053,0.8516453187822873
1999-06-29,6.11827336440038,0.2582144620232071,0.8751375656571375
1999-06-30,6.126170233957348,0.40446589437598557,0.8436333579204555
1999-07-01,6.119021910072028,0.3097951054640251,0.8305746660089904
1999-07-02,6.123610626992051,0.22619883220249803,0.8373321340543324
1999-07-07,6.115207569906923,0.3874982686092493,0.7964141536647558
1999-07-08,6.119747817398232,0.31458222173391615,0.8000393480694737
1999-07-09,6.126825539027097,0.13444353781581087,0.7992636393685161
1999-07-12,6.129703564754279,0.05658581366205728,0.7986540168455737
1999-07-13,6.127109297973546,0.08143718368153308,0.7658264652186056
1999-07-14,6.134395357779872,0.10641630150779491,0.7665151653615421
1999-07-15,6.1437563312436465,0.12739904916537292,0.8117351432972945
1999-07-16,6.142596410101506,0.2430519558685469,0.790198058682822
1999-07-19,6.134200313536652,0.24900149732413546,0.8206238296890914
1999-07-20,6.117105490146542,0.18476675186419966,0.8249115747020738
1999-07-21,6.1194839120622015,0.23306161138413295,0.7976559211440855
1999-07-22,6.1125532025877485,0.14286465581478314,0.8177851993255036
1999-07-23,6.105641098060151,0.08481550368822888,0.7548534919147672
1999-07-26,6.093276262229176,0.06499120250072055,0.7615799282645971
1999-07-27,6.101394631086718,0.0319464391837635,0.7556004635810715
1999-07-28,6.101685697757905,0.1423751410571953,0.7772511491466942
1999-07-29,6.090359173673812,0.17912963149166516,0.8038638692697792
1999-07-30,6.097557269917475,0.3091618356978125,0.8650545468851268
1999-08-02,6.0927342176436285,0.3629328093970434,0.7836307285601232
1999-08-03,6.0782842362625615,0.3354547441497517,0.9050182258448792
1999-08-04,6.063087319189214,0.48875429454100183,0.7970933860930809
1999-08-05,6.063203644262958,0.4585339895102246,0.7903853940841343
1999-08-06,6.059216669121705,0.2824316946853593,0.8579491262495064
1999-08-09,6.054181131358332,0.2107567355109599,0.7343336099686569
1999-08-10,6.046946573889295,0.27304925710943856,0.8343756188385133
1999-08-11,6.059567028011476,0.3147582751537005,0.7379372664579216
1999-08-12,6.06103726753988,0.23772621455691895,0.677642599841127
1999-08-13,6.073159706714256,0.3536907700835405,0.6500878230605714
1999-08-16,6.072629718408573,0.3694265870005528,0.6624108798059432
1999-08-17,6.077642243349034,0.30625382189132394,0.6931306381597079
1999-08-18,6.070968662313205,0.5101311043934824,0.725236715656748
1999-08-19,6.070206383662403,0.4672247872454342,0.697788340404066
1999-08-20,6.073919738285053,0.3527225720387257,0.6643521727651447
1999-08-23,6.080505113898711,0.3360687570867017,0.6390728500375941
1999-08-24,6.080207745771954,0.3485701533847985,0.6579653694171858
1999-08-25,6.081899191124575,0.3591486639543673,0.6536288015024874
1999-08-26,6.077688088659754,0.45392058094807425,0.6478951213586772
1999-08-27,6.0694667409801335,0.4110728925200867,0.6926803104367799
1999-08-30,6.057626715085074,0.3395528076243527,0.7629393756835127
1999-08-31,6.058725889031107,0.2873648075008468,0.7733931992612519
1999-09-01,6.066084865319843,0.44928929357138325,0.7405907719979801
1999-09-02,6.057767167777828,0.3999629793518755,0.7818984213862624
1999-09-03,6.077573436442222,0.24255383870678798,0.7132929056000881
1999-09-08,6.077412845242247,0.28062335048803255,0.8093070588548347
1999-09-09,6.0816936332043525,0.4010525397852353,0.8129168055930706
1999-09-10,6.089475627198325,0.4724006695976213,0.7681968749554531
1999-09-13,6.085978941942342,0.4499100891857097,0.7737685954088537
1999-09-14,6.08276668323103,0.2897324660168952,0.7968981267521356
1999-09-15,6.078398807018941,0.286512797985865,0.793261779096917
1999-09-16,6.064366435091649,0.29610593281906494,0.8238852579538393
1999-09-17,6.074080891382882,0.39010481077167736,0.7735018123497556
1999-09-20,6.071199543305577,0.33569644185540803,0.7547406437257654
1999-09-21,6.055612366931734,0.17569794929658306,0.735764322113587
1999-09-22,6.058024458497985,0.19468042299652,0.7344560641923734
1999-09-23,6.04075456598418,0.22244449160579277,0.8384558429328984
1999-09-24,6.03330201706942,0.24039870358709137,0.8483324205976414
1999-09-27,6.044673470715668,0.3284329329944798,0.8028312874386544
1999-09-28,6.036652971446054,0.33793553217142597,0.8282047319028747
1999-09-29,6.043867199837432,0.27721900926967186,0.7972971543097102
1999-09-30,6.057486314082155,0.3002892283900678,0.8495020662960568
1999-10-01,6.048624346953643,0.48109212672232515,0.8169415171067732
1999-10-04,6.0558702125883555,0.3777470658350293,0.9789866989444898
1999-10-05,6.054462843095724,0.13506802928337153,0.9361172842080225
1999-10-06,6.063226936058311,0.15272012295675003,0.9283607282643146
1999-10-07,6.0593801376898195,0.24148525958831668,0.9135970604703962
1999-10-08,6.058445375855672,0.30131863594500835,0.9096048054267272
1999-10-11,6.064226977236317,0.3386653500280697,0.9129917048640257
1999-10-12,6.051335926898931,0.17827566792828725,0.7841027834522546
1999-10-13,6.038634369051268,0.13257889796387928,0.7426388839343105
1999-10-14,6.0386104973424874,0.27833026772061514,0.8310358802903423
1999-10-15,6.027555396688148,0.36837269716316734,0.7880563886825654
1999-10-18,6.013470612443926,0.3057508223210245,0.8030161288138109
1999-10-19,6.018422865865544,0.1403967885927126,0.7890481342769694
1999-10-20,6.025721041684044,0.11362279202233105,0.8155609702452851
1999-10-21,6.02651790864564,0.09231056873272558,0.8331585147892342
1999-10-22,6.037130795122173,0.13328233229059527,0.8802842577697514
1999-10-25,6.03490712832698,0.2028071529203882,0.8685235905305677
1999-10-26,6.030180345661708,0.17506380342738714,0.8442685764303254
1999-10-27,6.03253448452067,0.10531531596676408,0.860241381150648
1999-10-28,6.046922899786987,0.0630247369776415,0.8980332961990724
1999-10-29,6.0606174399705175,0.08613795682215197,0.782962550229057
1999-11-01,6.068008851709045,0.1040385472959266,0.7852629176984335
1999-11-02,6.0693279926409565,0.09586866269860428,0.7487987988978334
1999-11-03,6.083268568094533,0.14525939409517447,0.9251063424961102
1999-11-04,6.086547414479894,0.25907621474591636,0.9120555296904633
1999-11-05,6.092237062208596,0.2853920519669629,0.7598433549346755
1999-11-08,6.098231589622479,0.3026216969379541,0.8407567156694703
1999-11-09,6.100946554989694,0.2755265607657539,0.8631267290828913
1999-11-10,6.106399087920493,0.3281663613946263,0.8737521066164355
1999-11-11,6.103654169273398,0.32445080679387045,0.8376105928631236
1999-11-12,6.108558461911582,0.3081941040275993,0.8436522430106489
1999-11-15,6.115825900819376,0.25331435343403264,0.86904823897245
1999-11-16,6.124420785043905,0.3455328075519739,1.1897649599894735
1999-11-17,6.124836568055242,0.3992104401989969,1.2531762046099266
1999-11-18,6.13565148591438,0.42287624031782534,1.2867445691465087
1999-11-19,6.13398353103074,0.46916324753204863,1.070769611422284
1999-11-22,6.132898979252236,0.39151393001431145,1.023483915961849
1999-11-23,6.119087923425889,0.1424809313858202,0.9802140126043395
1999-11-24,6.12233927289443,0.09932301783372033,0.9985068740476589
1999-11-29,6.124574002432361,0.14547196758020076,1.1458502073441847
1999-11-30,6.11827336440038,0.18094745035471194,0.8833278064151923
1999-12-01,6.117370091092959,0.21131738444960768,0.9030596996678117
1999-12-02,6.132182559349195,0.26690537284990135,0.9411394163296359
1999-12-03,6.141133742723733,0.3055580613434892,0.9943005141064827
1999-12-06,6.143649009481698,0.27347618596118106,1.2695159562962235
1999-12-07,6.143541676200552,0.27997454052073056,1.1007415166397014
1999-12-08,6.150261551043979,0.2739052392881499,1.3573719310938772
1999-12-09,6.141822315567875,0.2122746559887495,1.2567670728516107
1999-12-10,6.145708061458293,0.2097157360948425,1.2499987898703526
